0.327,1.095,2.619,0.783,51,20,0
0.385,0.84,2.08,0.952,46,25,0
0.404,0.833,2.167,1.05,43,24,0
0.377,0.826,2.304,1.053,43,23,0
0.396,0.87,2.304,1.05,43,23,0
0.396,0.875,2.208,1.0,45,24,0
0.396,0.875,2.208,1.0,45,24,0
0.396,0.875,2.208,1.0,45,24,0
0.396,0.833,2.208,1.05,43,24,0
0.396,0.833,2.208,1.05,43,24,0
0.396,0.833,2.208,1.05,43,24,0
0.396,0.833,2.208,1.05,43,24,0
0.396,0.833,2.208,1.05,43,24,0
0.396,0.833,2.208,1.05,43,24,0
0.396,0.833,2.208,1.05,43,24,0
0.396,0.875,2.208,1.0,45,24,0
0.396,0.833,2.208,1.05,43,24,0
0.377,0.833,2.208,1.0,45,24,0
0.396,0.833,2.208,1.05,43,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.37,0.875,2.25,0.952,46,23,0
0.377,0.875,2.208,0.952,46,24,0
0.37,0.875,2.25,0.952,46,23,0
0.37,0.875,2.25,0.952,46,23,0
0.37,0.875,2.25,0.952,46,23,0
0.37,0.875,2.25,0.952,46,23,0
0.37,0.875,2.25,0.952,46,23,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.833,2.208,1.0,45,24,0
0.37,0.875,2.25,0.952,46,23,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.396,0.875,2.208,1.0,45,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.377,0.833,2.208,1.0,45,24,0
0.396,0.833,2.208,1.05,43,24,0
0.37,0.833,2.25,1.0,45,23,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.875,2.25,0.952,46,23,0
0.37,0.875,2.25,0.952,46,23,0
0.37,0.875,2.25,0.952,46,23,0
0.37,0.875,2.25,0.952,46,23,0
0.37,0.875,2.25,0.952,46,23,0
0.37,0.875,2.25,0.952,46,23,0
0.37,0.875,2.25,0.952,46,23,0
0.396,0.875,2.208,1.0,45,24,0
0.37,0.875,2.25,0.952,46,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.377,0.833,2.208,1.0,45,24,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.875,2.25,0.952,46,23,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.396,0.875,2.208,1.0,45,24,0
0.396,0.875,2.208,1.0,45,24,0
0.396,0.875,2.208,1.0,45,24,0
0.389,0.875,2.25,1.0,45,23,0
0.396,0.833,2.208,1.05,43,24,0
0.37,0.875,2.25,0.952,46,23,0
0.396,0.833,2.208,1.05,43,24,0
0.37,0.833,2.25,1.0,45,23,0
0.377,0.833,2.208,1.0,45,24,0
0.37,0.833,2.25,1.0,45,23,0
0.377,0.833,2.208,1.0,45,24,0
0.37,0.833,2.25,1.0,45,23,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.87,2.304,1.0,45,23,0
0.37,0.87,2.348,1.0,45,23,0
0.37,0.87,2.348,1.0,45,23,0
0.396,0.87,2.304,1.05,43,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.913,2.304,0.952,46,23,0
0.377,0.913,2.304,0.952,46,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.913,2.304,0.952,46,23,0
0.377,0.913,2.304,0.952,46,23,0
0.377,0.913,2.304,0.952,46,23,0
0.377,0.913,2.304,0.952,46,23,0
0.377,0.875,2.208,0.952,46,24,0
0.396,0.913,2.304,1.0,45,23,0
0.404,0.875,2.167,1.0,45,24,0
0.396,0.913,2.304,1.0,45,23,0
0.396,0.913,2.304,1.0,45,23,0
0.404,0.913,2.261,1.0,45,23,0
0.377,0.913,2.304,0.952,46,23,0
0.377,0.913,2.304,0.952,46,23,0
0.377,0.913,2.304,0.952,46,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.875,2.208,0.952,46,24,0
0.352,0.87,2.348,0.95,46,23,0
0.352,0.87,2.348,0.95,46,23,0
0.358,0.875,2.208,0.905,47,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.37,0.875,2.25,0.952,46,23,0
0.377,0.87,2.304,1.0,45,23,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.875,2.208,0.952,46,24,0
0.377,0.826,2.304,1.053,43,23,0
0.396,0.833,2.208,1.05,43,24,0
0.396,0.833,2.208,1.05,43,24,0
0.396,0.833,2.208,1.05,43,24,0
0.37,0.833,2.25,1.0,45,23,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.84,2.12,0.952,46,25,0
0.377,0.833,2.208,1.0,45,24,0
0.377,0.84,2.12,0.952,46,25,0
0.377,0.833,2.208,1.0,45,24,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.396,0.833,2.208,1.05,43,24,0
0.396,0.833,2.208,1.05,43,24,0
0.37,0.833,2.25,1.0,45,23,0
0.396,0.833,2.208,1.05,43,24,0
0.396,0.833,2.208,1.05,43,24,0
0.396,0.833,2.208,1.05,43,24,0
0.389,0.833,2.25,1.05,43,23,0
0.37,0.84,2.16,0.952,46,24,0
0.37,0.84,2.16,0.952,46,24,0
0.37,0.84,2.16,0.952,46,24,0
0.37,0.833,2.25,1.0,45,23,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.833,2.208,1.05,43,24,0
0.389,0.84,2.16,1.0,45,24,0
0.396,0.84,2.12,1.0,45,25,0
0.37,0.84,2.16,0.952,46,24,0
0.37,0.84,2.16,0.952,46,24,0
0.37,0.84,2.16,0.952,46,24,0
0.37,0.84,2.16,0.952,46,24,0
0.37,0.84,2.16,0.952,46,24,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.84,2.16,0.952,46,24,0
0.37,0.833,2.25,1.0,45,23,0
0.37,0.833,2.25,1.0,45,23,0
0.396,0.875,2.208,1.0,45,24,0
0.396,0.833,2.208,1.05,43,24,0
0.396,0.833,2.208,1.05,43,24,0
0.37,0.84,2.16,0.952,46,24,0
0.37,0.84,2.16,0.952,46,24,0
0.396,0.84,2.12,1.0,45,25,0
0.37,0.84,2.16,0.952,46,24,0
0.37,0.84,2.16,0.952,46,24,0
0.37,0.84,2.16,0.952,46,24,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.84,2.12,1.0,45,25,0
0.423,0.84,2.08,1.048,43,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.8,2.12,1.05,43,25,0
0.396,0.8,2.12,1.05,43,25,0
0.396,0.8,2.12,1.05,43,25,0
0.396,0.84,2.12,1.0,45,25,0
0.396,0.833,2.208,1.05,43,24,0
0.377,0.8,2.12,1.0,45,25,0
0.396,0.833,2.208,1.05,43,24,0
0.404,0.808,2.0,1.0,45,26,0
0.396,0.84,2.12,1.0,45,25,0
0.404,0.84,2.08,1.0,45,25,0
0.404,0.8,2.08,1.05,43,25,0
0.396,0.8,2.12,1.05,43,25,0
0.396,0.8,2.12,1.05,43,25,0
0.415,0.76,2.12,1.158,40,25,0
0.423,0.76,2.08,1.158,40,25,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.8,2.12,1.05,43,25,0
0.396,0.8,2.12,1.05,43,25,0
0.396,0.8,2.12,1.05,43,25,0
0.396,0.8,2.12,1.05,43,25,0
0.396,0.8,2.12,1.05,43,25,0
0.396,0.8,2.12,1.05,43,25,0
0.396,0.8,2.12,1.05,43,25,0
0.396,0.8,2.12,1.05,43,25,0
0.389,0.76,2.16,1.105,42,24,0
0.389,0.76,2.16,1.105,42,24,0
0.396,0.76,2.12,1.105,42,25,0
0.396,0.76,2.12,1.105,42,25,0
0.396,0.76,2.12,1.105,42,25,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.389,0.769,2.077,1.05,43,25,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.769,2.038,1.05,43,26,0
0.415,0.769,2.038,1.1,42,26,0
0.396,0.769,2.038,1.05,43,26,0
0.415,0.769,2.038,1.1,42,26,0
0.415,0.769,2.038,1.1,42,26,0
0.423,0.769,2.0,1.1,42,26,0
0.396,0.769,2.038,1.05,43,26,0
0.396,0.778,1.963,1.0,45,26,0
0.396,0.778,1.963,1.0,45,26,0
0.396,0.808,2.038,1.0,45,26,0
0.377,0.778,1.963,0.952,46,26,0
0.377,0.778,1.963,0.952,46,26,0
0.352,0.741,2.0,0.95,46,26,0
0.377,0.778,1.963,0.952,46,26,0
0.377,0.741,1.963,1.0,45,26,0
0.352,0.75,1.929,0.905,47,27,0
0.352,0.778,2.0,0.905,47,26,0
0.333,0.75,1.929,0.857,49,27,0
0.352,0.75,1.929,0.905,47,27,0
0.377,0.75,1.893,0.952,46,27,0
0.352,0.759,1.862,0.864,49,28,0
0.358,0.75,1.893,0.905,47,27,0
0.377,0.759,1.828,0.909,47,28,0
0.352,0.724,1.862,0.905,47,28,0
0.358,0.75,1.893,0.905,47,27,0
0.333,0.759,1.862,0.818,50,28,0
0.333,0.759,1.862,0.818,50,28,0
0.333,0.759,1.862,0.818,50,28,0
0.358,0.759,1.828,0.864,49,28,1
0.358,0.759,1.828,0.864,49,28,1
0.333,0.733,1.8,0.818,50,29,1
0.333,0.733,1.8,0.818,50,29,1
0.333,0.733,1.8,0.818,50,29,1
0.333,0.733,1.8,0.818,50,29,1
0.333,0.733,1.8,0.818,50,29,1
0.352,0.759,1.862,0.864,49,28,1
0.352,0.759,1.862,0.864,49,28,1
0.352,0.767,1.8,0.826,50,29,1
0.377,0.767,1.767,0.87,48,29,1
0.358,0.759,1.828,0.864,49,28,1
0.358,0.767,1.767,0.826,50,29,1
0.358,0.767,1.767,0.826,50,29,1
0.333,0.767,1.8,0.783,51,29,1
0.377,0.733,1.767,0.909,47,29,1
0.377,0.733,1.767,0.909,47,29,1
0.385,0.767,1.733,0.87,48,29,1
0.377,0.733,1.767,0.909,47,29,1
0.352,0.733,1.8,0.864,49,29,1
0.385,0.742,1.677,0.87,48,30,1
0.377,0.742,1.71,0.87,48,30,1
0.404,0.774,1.677,0.875,48,30,1
0.396,0.742,1.71,0.913,47,30,1
0.423,0.774,1.677,0.917,47,30,1
0.423,0.75,1.625,0.917,47,31,1
0.396,0.781,1.656,0.84,49,31,1
0.396,0.788,1.606,0.808,51,31,1
0.423,0.788,1.576,0.846,49,32,1
0.423,0.794,1.529,0.815,50,33,1
0.423,0.824,1.529,0.786,51,33,1
0.423,0.8,1.486,0.786,51,33,1
0.442,0.811,1.405,0.767,52,35,1
0.451,0.821,1.308,0.719,54,37,1
0.44,0.825,1.25,0.667,56,38,1
0.479,0.857,1.143,0.639,57,41,1
0.543,0.818,1.045,0.694,55,43,1
0.565,0.826,1.0,0.684,55,45,1
0.587,0.83,0.979,0.692,55,45,1
0.614,0.851,0.936,0.675,55,46,1
0.644,0.872,0.957,0.707,54,46,1
0.659,0.878,0.898,0.674,56,48,1
0.682,0.88,0.88,0.682,55,48,1
0.682,0.878,0.898,0.698,55,48,1
0.682,0.878,0.898,0.698,55,48,1
0.644,0.86,0.9,0.674,56,48,1
0.682,0.86,0.88,0.698,55,48,1
0.659,0.86,0.88,0.674,56,48,1
0.644,0.88,0.9,0.659,56,48,1
0.659,0.878,0.898,0.674,56,48,1
0.622,0.878,0.918,0.651,56,47,1
0.644,0.88,0.9,0.659,56,48,1
0.644,0.878,0.918,0.674,56,47,1
0.682,0.86,0.88,0.698,55,48,1
0.644,0.878,0.918,0.674,56,47,1
0.644,0.878,0.918,0.674,56,47,1
0.644,0.88,0.9,0.659,56,48,1
0.644,0.878,0.918,0.674,56,47,1
0.659,0.88,0.88,0.659,56,48,1
0.682,0.88,0.88,0.682,55,48,1
0.644,0.857,0.918,0.69,55,47,1
0.682,0.898,0.898,0.682,55,48,1
0.682,0.875,0.917,0.714,54,47,1
0.644,0.878,0.918,0.674,56,47,1
0.622,0.878,0.918,0.651,56,47,1
0.644,0.878,0.918,0.674,56,47,1
0.644,0.896,0.938,0.674,56,46,1
0.622,0.878,0.918,0.651,56,47,1
0.644,0.898,0.918,0.659,56,47,1
0.659,0.875,0.917,0.69,55,47,1
0.622,0.878,0.918,0.651,56,47,1
0.622,0.878,0.918,0.651,56,47,1
0.644,0.878,0.918,0.674,56,47,1
0.667,0.875,0.938,0.714,54,46,1
0.644,0.896,0.938,0.674,56,46,1
0.644,0.898,0.918,0.659,56,47,1
0.667,0.898,0.918,0.682,55,47,1
0.644,0.88,0.9,0.659,56,48,1
0.63,0.88,0.92,0.659,56,47,1
0.644,0.878,0.918,0.674,56,47,1
0.644,0.898,0.918,0.659,56,47,1
0.609,0.878,0.939,0.651,56,46,1
0.644,0.896,0.938,0.674,56,46,1
0.644,0.898,0.918,0.659,56,47,1
0.644,0.88,0.9,0.659,56,48,1
0.622,0.896,0.938,0.651,56,46,1
0.644,0.898,0.918,0.659,56,47,1
0.644,0.878,0.918,0.674,56,47,1
0.644,0.898,0.918,0.659,56,47,1
0.644,0.896,0.938,0.674,56,46,1
0.682,0.878,0.898,0.698,55,48,1
0.644,0.875,0.938,0.69,55,46,1
0.659,0.918,0.898,0.644,57,48,1
0.644,0.896,0.938,0.674,56,46,1
0.63,0.918,0.939,0.644,57,46,1
0.667,0.896,0.938,0.698,55,46,1
0.644,0.896,0.938,0.674,56,46,1
0.644,0.896,0.938,0.674,56,46,1
0.644,0.896,0.938,0.674,56,46,1
0.622,0.915,0.957,0.651,56,46,1
0.667,0.938,0.938,0.667,56,46,1
0.667,0.917,0.938,0.682,55,46,1
0.667,0.918,0.918,0.667,56,47,1
0.644,0.917,0.938,0.659,56,46,1
0.667,0.918,0.918,0.667,56,47,1
0.644,0.896,0.938,0.674,56,46,1
0.667,0.939,0.918,0.652,56,47,1
0.652,0.898,0.939,0.682,55,46,1
0.644,0.918,0.918,0.644,57,47,1
0.644,0.896,0.938,0.674,56,46,1
0.667,0.898,0.918,0.682,55,47,1
0.652,0.939,0.939,0.652,56,46,1
0.63,0.898,0.939,0.659,56,46,1
0.652,0.938,0.958,0.667,56,46,1
0.63,0.917,0.958,0.659,56,46,1
0.652,0.939,0.939,0.652,56,46,1
0.652,0.917,0.958,0.682,55,46,1
0.652,0.918,0.939,0.667,56,46,1
0.652,0.898,0.939,0.682,55,46,1
0.689,0.918,0.918,0.689,55,47,1
0.652,0.917,0.958,0.682,55,46,1
0.689,0.92,0.9,0.674,56,48,1
0.652,0.918,0.939,0.667,56,46,1
0.667,0.9,0.9,0.667,56,48,1
0.652,0.898,0.939,0.682,55,46,1
0.667,0.939,0.918,0.652,56,47,1
0.652,0.938,0.958,0.667,56,46,1
0.705,0.92,0.88,0.674,56,48,1
0.63,0.918,0.939,0.644,57,46,1
0.667,0.918,0.918,0.667,56,47,1
0.652,0.918,0.939,0.667,56,46,1
0.705,0.918,0.898,0.689,55,48,1
0.652,0.917,0.958,0.682,55,46,1
0.689,0.898,0.918,0.705,54,47,1
0.638,0.92,0.94,0.652,56,46,1
0.689,0.92,0.9,0.674,56,48,1
0.638,0.918,0.959,0.667,56,46,1
0.667,0.9,0.9,0.667,56,48,1
0.638,0.918,0.959,0.667,56,46,1
0.689,0.918,0.918,0.689,55,47,2
0.652,0.918,0.939,0.667,56,46,2
0.705,0.918,0.898,0.689,55,48,2
0.617,0.918,0.959,0.644,57,46,2
0.689,0.918,0.918,0.689,55,47,2
0.652,0.918,0.939,0.667,56,46,2
0.705,0.9,0.88,0.689,55,48,2
0.617,0.917,0.979,0.659,56,45,2
0.689,0.92,0.9,0.674,56,48,2
0.652,0.918,0.939,0.667,56,46,2
0.652,0.92,0.92,0.652,56,47,2
0.652,0.898,0.939,0.682,55,46,2
0.667,0.9,0.9,0.667,56,48,2
0.617,0.918,0.959,0.644,57,46,2
0.689,0.92,0.9,0.674,56,48,2
0.617,0.92,0.94,0.63,57,46,2
0.674,0.92,0.92,0.674,56,47,2
0.652,0.917,0.958,0.682,55,46,2
0.689,0.92,0.9,0.674,56,48,2
0.63,0.92,0.92,0.63,57,47,2
0.63,0.939,0.939,0.63,57,46,2
0.644,0.92,0.9,0.63,57,48,2
0.617,0.9,0.94,0.644,57,46,2
0.604,0.94,0.96,0.617,58,46,2
0.604,0.918,0.98,0.644,57,45,2
0.596,0.917,0.979,0.636,57,45,2
0.562,0.915,1.021,0.628,57,44,2
0.531,0.915,1.043,0.605,58,43,2
0.531,0.933,1.089,0.619,58,42,2
0.531,0.889,1.089,0.65,56,42,2
0.404,0.639,1.444,0.913,47,34,2
0.365,0.639,1.444,0.826,50,34,2
0.34,0.605,1.395,0.783,51,35,2
0.327,0.564,1.333,0.773,52,36,2
0.333,0.561,1.244,0.739,53,38,2
0.34,0.535,1.163,0.739,53,40,2
0.3,0.543,1.087,0.6,59,42,2
0.333,0.511,1.021,0.667,56,44,2
0.312,0.46,0.96,0.652,56,46,2
0.348,0.462,0.885,0.667,56,48,2
0.4,0.436,0.818,0.75,53,50,2
0.5,0.4,0.764,0.955,46,52,2
0.429,0.411,0.75,0.783,51,53,2
0.475,0.429,0.714,0.792,51,54,2
0.5,0.404,0.667,0.826,50,56,2
0.588,0.414,0.586,0.833,50,59,2
0.647,0.397,0.586,0.957,46,59,2
0.75,0.414,0.552,1.0,45,61,2
0.71,0.407,0.525,0.917,47,62,2
0.828,0.417,0.483,0.96,46,64,2
0.774,0.403,0.5,0.96,46,63,2
0.8,0.367,0.5,1.091,42,63,2
0.862,0.403,0.468,1.0,45,64,2
0.774,0.387,0.5,1.0,45,63,2
0.8,0.381,0.476,1.0,45,64,2
0.893,0.406,0.438,0.962,46,66,2
0.897,0.4,0.446,1.0,45,65,2
0.897,0.394,0.439,1.0,45,66,2
1.074,0.369,0.415,1.208,39,67,2
1.111,0.348,0.409,1.304,37,67,2
1.037,0.373,0.403,1.12,41,68,2
1.074,0.333,0.409,1.318,37,67,2
1.154,0.328,0.388,1.364,36,68,2
1.115,0.328,0.388,1.318,37,68,2
1.154,0.318,0.394,1.429,34,68,2
1.037,0.343,0.403,1.217,39,68,2
1.115,0.328,0.388,1.318,37,68,2
1.077,0.308,0.4,1.4,35,68,2
0.862,0.328,0.453,1.19,40,65,2
0.828,0.323,0.468,1.2,39,64,2
0.833,0.311,0.492,1.316,37,63,2
0.8,0.328,0.492,1.2,39,63,2
0.774,0.305,0.525,1.333,36,62,2
0.806,0.322,0.525,1.316,37,62,2
0.812,0.31,0.552,1.444,34,61,2
0.844,0.304,0.571,1.588,32,60,2
0.871,0.316,0.544,1.5,33,61,2
1.0,0.328,0.534,1.632,31,61,2
1.065,0.328,0.534,1.737,29,61,2
1.0,0.39,0.525,1.348,36,62,2
0.909,0.39,0.559,1.304,37,60,2
0.824,0.368,0.596,1.333,36,59,2
0.829,0.379,0.603,1.318,37,58,2
0.806,0.414,0.621,1.208,39,58,2
0.784,0.411,0.661,1.261,38,56,2
0.737,0.418,0.691,1.217,39,55,2
0.718,0.426,0.722,1.217,39,54,2
0.7,0.415,0.755,1.273,38,52,2
0.675,0.472,0.755,1.08,42,52,2
0.619,0.472,0.792,1.04,43,51,2
0.545,0.472,0.83,0.96,46,50,3
0.545,0.491,0.83,0.923,47,50,3
0.511,0.481,0.865,0.92,47,49,3
0.511,0.49,0.882,0.92,47,48,3
0.522,0.471,0.902,1.0,45,47,3
0.489,0.48,0.94,0.958,46,46,3
0.511,0.49,0.959,1.0,45,46,3
0.479,0.5,0.96,0.92,47,46,3
0.479,0.51,0.98,0.92,47,45,3
0.469,0.52,0.98,0.885,48,45,3
0.469,0.531,1.0,0.885,48,45,3
0.44,0.531,1.02,0.846,49,44,3
0.469,0.562,1.021,0.852,49,44,3
0.431,0.553,1.085,0.846,49,42,3
0.431,0.553,1.085,0.846,49,42,3
0.412,0.574,1.085,0.778,52,42,3
0.412,0.553,1.085,0.808,51,42,3
0.412,0.553,1.085,0.808,51,42,3
0.412,0.543,1.109,0.84,49,42,3
0.385,0.553,1.106,0.769,52,42,3
0.404,0.574,1.106,0.778,52,42,3
0.404,0.596,1.106,0.75,53,42,3
0.385,0.609,1.13,0.714,54,41,3
0.358,0.6,1.178,0.704,54,40,3
0.377,0.609,1.152,0.714,54,40,3
0.37,0.622,1.2,0.714,54,39,3
0.396,0.605,1.233,0.808,51,39,3
0.37,0.628,1.256,0.741,53,38,3
0.37,0.65,1.35,0.769,52,36,3
0.345,0.684,1.447,0.731,53,34,3
0.351,1.273,2.591,0.714,54,21,3
0.357,1.273,2.545,0.714,54,21,3
0.357,1.318,2.545,0.69,55,21,3
0.357,1.381,2.667,0.69,55,20,3
0.357,1.5,2.8,0.667,56,19,3
0.357,1.579,2.947,0.667,56,18,3
0.357,1.579,2.947,0.667,56,18,3
0.357,1.684,2.947,0.625,57,18,3
0.375,1.778,3.111,0.656,56,17,3
0.351,1.941,3.353,0.606,58,16,3
0.351,2.0,3.353,0.588,59,16,3
0.375,2.118,3.294,0.583,59,16,3
0.386,2.235,3.353,0.579,59,16,3
0.411,2.5,3.5,0.575,60,15,3
0.393,2.857,4.0,0.55,61,14,3
0.382,3.154,4.231,0.512,62,13,3
0.396,3.818,4.818,0.5,63,11,3
0.415,4.0,4.818,0.5,63,11,3
0.415,4.889,5.889,0.5,63,9,3
0.415,5.625,6.625,0.489,63,8,3
0.423,6.571,7.429,0.478,64,7,3
0.412,7.667,8.5,0.457,65,6,3
0.392,9.6,10.2,0.417,67,5,3
0.365,9.8,10.4,0.388,68,5,3
0.321,9.8,10.6,0.347,70,5,3
0.327,12.0,13.0,0.354,70,4,3
0.308,23.5,26.0,0.34,71,2,3
0.302,48.0,53.0,0.333,71,1,3
0.283,48.0,53.0,0.312,72,1,3
0.283,49.0,53.0,0.306,72,1,3
0.259,50.0,54.0,0.28,74,0,3
0.241,51.0,54.0,0.255,75,1,3
0.218,51.0,55.0,0.235,76,1,3
0.2,52.0,55.0,0.212,78,1,3
0.196,53.0,56.0,0.208,78,1,3
0.179,27.5,28.0,0.182,79,2,3
0.175,28.0,28.5,0.179,79,2,3
0.161,28.0,28.0,0.161,80,2,3
0.158,55.0,57.0,0.164,80,1,3
0.158,55.0,57.0,0.164,80,1,3
0.158,55.0,57.0,0.164,80,1,3
0.158,55.0,57.0,0.164,80,1,3
0.158,55.0,57.0,0.164,80,1,3
0.158,55.0,57.0,0.164,80,1,3
0.179,55.0,56.0,0.182,79,1,3
0.179,55.0,56.0,0.182,79,1,3
0.158,27.5,28.5,0.164,80,2,3
0.158,27.5,28.5,0.164,80,2,3
0.158,27.5,28.5,0.164,80,2,3
0.175,55.0,57.0,0.182,79,1,3
0.175,27.5,28.5,0.182,79,2,3
0.179,27.5,28.0,0.182,79,2,3
0.175,54.0,57.0,0.185,79,1,3
0.179,54.0,56.0,0.185,79,1,3
0.179,27.0,28.0,0.185,79,2,3
0.179,27.0,28.0,0.185,79,2,3
0.196,27.0,28.0,0.204,78,2,3
0.196,26.5,28.0,0.208,78,2,3
0.175,26.5,28.5,0.189,79,2,3
0.179,26.5,28.0,0.189,79,2,3